id,date,author,quote
924,2019-04-10,Serge,"""Chaos is good."""
925,2019-04-11,Serge,"""Much like my very good boy Adam, I like picking fights I can't win."""
926,2019-04-11,Serge,"""I believe that was just Friendship. I don't have to pay James Ice cream for everything."""
927,2019-04-11,Serge,"""Oh Mods, why are you so much faster than everything else...[sic]"""
928,2019-04-11,Serge,"""That's right Arclight, that's why you're my favourite Mod."""
929,2019-04-11,Serge,"""Mods are the WORST, I take it back! Arclight! THIS IS ALL YOUR FAULT!"""
930,2019-04-11,Serge,"""You made me cackle chat."""
931,2019-04-11,Serge,"""Where mah teeth at?"""
932,2019-04-11,"Serge, before immediately forgetting about ""that""","""I'll fix that later."""
935,2019-04-12,Serge,"""I have some people to eat; give me a second, here..."""
936,2019-04-12,Serge,"""I've got magic pants."""
937,2019-04-12,Serge,"""Oh god, the eggs! Oh god, the eggs!"""
938,2019-04-12,Serge,"""Oh, god, chat... why is it *teeth*!?"""
941,2019-04-13,Serge,"""DAMMIT! You made me break a pickaxe while I was watching you taunt Fugi."""
942,2019-04-13,Serge,"""Wait, how did I just send in 100 bits to James ON MY OWN ACCOUNT?!?!"""
943,2019-04-15,Serge,"""Oh perfect! Oh, butts"""
944,2019-04-15,Serge,"""My favorite kind of errors, the ones that are my fault."""
945,2019-04-15,Serge,"""Didn't think about *that,* did you Serge? Hrrrm-nnnnn-uuuh... uh-oh."""
946,2019-04-15,Serge,"""I should never be trusted with tools ever again."""
947,2019-04-15,Serge,"""Guh-NYE! ...butts."""
949,2019-04-15,Serge,"""One bucket fills the sea..."""
950,2019-04-15,Serge,"""We're not copying Max, because we are the Opposite of Max, the Nega-Max."""
951,2019-04-16,Serge,"""Trust your heart, chat. Always trust your heart."""
952,2019-04-16,Serge,"""The kraken is a *genius*!"""
953,2019-04-16,Serge,"""Oh, our poor, idiot squids."""
954,2019-04-16,Serge,"""I take it back; the squids are idiots."""
955,2019-04-17,"Serge, somehow not talking about MC Hammer","""No, hammer! Yes, hammer!"""
956,2019-04-17,Serge,"""I was only fractionally on fire there."""
957,2019-04-17,Serge,"""Hello everyone, I'd like to welcome you to my new Star Wars fanfic..."""
958,2019-04-17,"Serge, immediately before being crushed to a paste by a truck","""Nailed it."""
959,2019-04-17,Serge,"""What's wrong with you, peasants? You don't get around via blimp? Welcome to the *future*!"""
960,2019-04-17,"Serge, with the big mood","""I'm constantly paying back loans. That's the problem."""
961,2019-04-21,Serge,"""Why are you here? Why are you like this?"""
962,2019-04-21,Serge,"""Ideally we've made ourselves a perfect little suburban hell."""
963,2019-04-21,Serge,"""It *is* better, because it doesn't result in as much poop."""
965,2019-04-21,Serge,"""High school sucks."""
966,2019-04-22,Serge,"""Become large. Become large. Become large."""
967,2019-04-22,Serge,"""We did SO much testing! I did like 10 experiments! How dare you question!"""
968,2019-04-22,Serge,"""I have to shut the channel down before the punning spreads to the rest of you! *EndStream"""
969,2019-04-22,Serge,"""I don't need math; I can just count!"""
970,2019-04-22,Serge,"""How did I get so distracted? That doesn't sound like me."""
971,2019-04-23,Serge,"""I got so excited I fell in a hole."""
972,2019-04-23,Serge,"""Oh look! A friend! ...and a dolphin."""
973,2019-04-23,Serge,"""The cat is a lie."""
974,2019-04-23,Serge,"""Good to know: fires will burn you."""
978,2019-04-25,Serge,"""Now chat. I'm not upset *can't keep the smile off his face* I'm just disappointed."""
979,2019-04-25,Serge,"""If I don't pack fish...Jo will pack fish. And that's a problem."""
980,2019-04-26,Serge,"""I hope you like wood, cus I got wood for you. Wait..."""
981,2019-04-26,"Serge, to Ben","""I'll END you. You count. And you make it PERFECT, son."""
982,2019-04-29,Serge,"""Why does it scream!?"""
983,2019-04-29,Serge,"""Why do I keep getting poos?"""
985,2019-04-29,Serge,"""You there! Eat! Eat, and defecate!"""
986,2019-04-30,Serge,"""At least I make me happy..."""
987,2019-04-30,Serge,"""Oh no! Why'd I activate the rocket!?"""
988,2019-04-30,Serge,"""We would just have our Lion King moment every day, holding up Jo."""
989,2019-04-30,"Serge, in response to a heinous pun",*Tired Sigh*
990,2019-05-01,Serge,"""Aah! Cow!"""
991,2019-05-01,"Serge, not realizing this will come back to bite him","""Business before pleasure, chat. Business before pleasure."""
992,2019-05-01,Serge,"""We might have to go infinite with poop, here..."""
993,2019-05-01,"Serge, betraying the proletariat","""Oh, the market's awesome!"""
994,2019-05-01,Serge,"""The five... the five butts..."""
995,2019-05-01,"Serge, refusing to pander to his Millennial audience","""It's just money and gems."""
997,2019-05-03,Serge,"""I guess we're murdering an entire village.... again."""
998,2019-05-06,Serge,"""Sure James can Punch a Chunk, but I can Chunk a Punch +1"""
999,2019-05-06,Serge,"""Ah the gentle chimes of death."""
1000,2019-05-06,Serge,"""Awww... they're embracing because they're in hell and don't like it!"""
1001,2019-05-07,Serge,"""In French they'd call me 'Papillon' and write poetry about me."""
1002,2019-05-07,Serge,"""Yep, that's another place worthy of a - *squeak*"""
1004,2019-05-08,Serge,"""This butt-counter goes up to eleven."""
1005,2019-05-08,Serge,"""In this world I'm God!"""
1006,2019-05-08,Serge,"""What we've done here is, actually, expanded our oops."""
1007,2019-05-08,Serge,"""I have five million dollars. I'm not concerned."""
1008,2019-05-08,Serge,"""It's kind of like The Human Centipede... but with boats!"""
1009,2019-05-08,"Serge, cockily","""I'm somewhat of a terraforming expert."""
1010,2019-05-10,Serge,"""I can solo a mountain."""
1011,2019-05-10,Serge https://clips.twitch.tv/AlertWonderfulBaboonKappaClaus,"""Ro-bo! Ro-bo! Oh, I'm so *slow*-bo!"""
1015,2019-05-14,Serge,"""Turns out creepers are just cats! And that's how they purr, Sssss!"""
1016,2019-05-14,Serge,"""No! Put me in a hole and never show me the sun!"""
1017,2019-05-14,Serge,"""I am *super* on fire. Am I going to die?"""
1018,2019-05-14,Serge,"""That was like a full on lava *shower*!"""
1019,2019-05-14,Serge,"""Well the good news is I didn't die-NNNNNNN!?"""
1020,2019-05-14,Serge,"""The world is... complicated."""
1021,2019-05-14,Serge,"""I like to wake up... *dangerously.*"""
1022,2019-05-15,Serge,"""There is Jo, my partner. And there is JoeKim, my *nemesis.*"""
1023,2019-05-15,Serge,"""You want soap?! Wow, you think you know somebody"""
1024,2019-05-15,Serge,"""Oh, I don't have enough sausage!"""
1025,2019-05-15,Serge,"""I don't want to do quests! I want to do violence!"""
1026,2019-05-16,Serge,"""Oh Jo! We left this dog trapped in hell forever!"""
1027,2019-05-19,Serge,"""Why do you have twenty buildy things in your thingy box? Now you know; now you know."""
1028,2019-05-19,Serge,"""It's not a problem if you can't see it."""
1029,2019-05-20,"Serge, commenting on his death road through hell","""'Death trap' is really just a state of mind."""
1030,2019-05-21,Serge,"""James is filled with both fuel and hunger."""
1031,2019-05-21,Serge,"""Yikes! I should *not* fly! Oh! I'm gonna die! I'm the *best* Minecrafter."""
1032,2019-05-21,Serge,"""Just let me be SANIC for one second!"""
1033,2019-05-21,Serge,"""It *is* a deathtrap, isn't it?"""
1034,2019-05-22,Serge,"""Why are all my ships so sad?"""
1035,2019-05-23,Serge,"""AH I made a butt!"""
1036,2019-05-23,Serge,"""Sorry I just coughed DIRECTLY into your SOUL."""
1037,2019-05-23,Serge,"""I will only accept cursed pants if they're hammer pants."""
1038,2019-05-23,Serge,"""D-d-d-d-d-d-d-d-diorite."""
1039,2019-05-27,Serge,"""My poor moo-babies!"""
1041,2019-05-29,Serge,"""What's wrong with a devil?"""
1042,2019-05-29,Serge,"""How *dare* you use the Oxford comma inconsistently!?"""
1043,2019-05-29,Serge,"""They got a thuh-thuh. A thuh. A thuh-thuh. Thuh-thuh-thuh. A thesaurus."""
1044,2019-05-29,Serge,"""Help. I'm covered in peanut butter."""
1045,2019-05-29,Serge,"""Peanut butter is an inoffensive thing to be covered in"""
1046,2019-05-29,Serge,"""Hi! Taste my soul."""
1047,2019-05-30,Serge,"""...I need to create a kanban board."""
1048,2019-05-30,Serge,"""That's dark. I like it..."""
1049,2019-06-02,Serge,"""Quick! I need a pun for squid and erratic!"""
1050,2019-06-02,Serge,"""I really like the internet."""
1051,2019-06-02,Serge,"""We're so close to being 1337!"""
1052,2019-06-03,Serge,"""It doesn't have to make sense; it just has to look good."""
1053,2019-06-03,"Serge, pointedly *not* referring to chat","""I *like* the little, weird blemishes, thank you very much!"""
1056,2019-06-04,"Serge, channelling his inner Luddite","""I just keep smashing this loom!"""
1057,2019-06-04,Serge,"""That was the ow of celebration."""
1058,2019-06-05,Serge,"""Double-spaghet! Oh, this is bad!"""
1059,2019-06-05,Serge,"""I don't want heaven I want gasoline"""
1060,2019-06-06,Serge,"""My team of Crack-Pot Moderators are standing by"""
1061,2019-06-06,Serge,"""We need to find a place for all of the oops."""
1062,2019-06-07,Serge,"""I can eat the heart of the Shadow Prince!"""
1063,2019-06-10,Serge,"""It'll take a while! .... .... .... Probably not that long."""
1064,2019-06-10,Serge,"""Once again, I find myself covered in peanut butter..."""
1065,2019-06-10,Serge,"""Oops. Well, I destroyed everything. Here we are."""
1066,2019-06-11,Serge,"""I tried to show it off to the camera... and now I'm covered in pie."""
1067,2019-06-11,Serge,"""Who's hair is this? Where did this hair come from!?"""
1068,2019-06-11,Serge,"""Yaaaaa-dib-uu-dip! Yooog-nooh!"""
1069,2019-06-11,Serge,"""I am full of lies."""
1070,2019-06-11,Serge,"""Alright, LadyAtarka... I don't want to hear it. I don't want to hear it? I don't want to hear it."""
1071,2019-06-11,Serge,"""The water stream has to tinkle into this one!"""
1072,2019-06-11,Serge,"""Why is there a creeper on top of my redstone!? Bad! That's the thing of nightmares!"""
1073,2019-06-13,"Serge, avoiding all responsibility for the deathtrap","""Who *made* this deathtrap!?"""
1074,2019-06-13,Serge,"""What was the series of things that resulted in me being *there*? ...oh, right."""
1075,2019-06-13,Serge,"""So now we've made... butts."""
1076,2019-06-13,Serge,"""....Twelve. There are Twelve Butt-Quotes"""
1077,2019-06-13,Serge,"""I should probably just focus."""
1079,2019-06-18,Serge,"""We need to protect the ouija board. We *desperately* need to protect the ouija board."""
1080,2019-06-18,Serge,"""You know what? Let's start hitting you with sticks."""
1081,2019-06-18,"Serge, to the mods' eternal heartbreak","""Gunner is apparently more qualified than my mods"""
1082,2019-06-19,"Serge, almost certainly not for the first time","""Magic jokes!"""
1083,2019-06-18,Serge,"""Spies suck so much. Lets get one first"""
1084,2019-06-26,"Serge, talking about people booing Gunner","""People are gunning Booer."""
1085,2019-06-26,Serge,"""I would like more turtles."""
1086,2019-06-26,"Serge, inappropriately joyfully","""We're at waaaaar! We've done it!"""
1087,2019-06-26,Serge,"""So chat... I don't want to sound like 'the bad guy,' but we've never nuked anyone before..."""
1088,2019-06-26,Serge,"""...eeenh, I don't care about Broadway."""
1089,2019-06-27,Serge,"""What are you? You're a *dirtbox.*"""
1090,2019-06-27,Serge,"""My whole life is a mess."""
1091,2019-06-27,Serge,"""Somehow I fell asleep in a bed full of cod."""
1092,2019-06-27,Serge,"""Oh no I hit the local tyrant!"""
1093,2019-06-27,"Serge, wistfully","""I didn't *quite* get to drink as much coffee as I was hoping to..."""
1094,2019-07-03,Serge,"""Everything here sucks."""
1095,2019-07-03,Serge,"""Oops. I stepped on a horse. That's bad."""
1096,2019-07-03,Serge,"""Graphs are always fascinating."""
1097,2019-07-04,"Serge, being WRONG","""So hard to get good help these days. What are you. My Mods?"""
1098,2019-07-04,"Serge, trying to pass off unsafe practices as celebratory","""Every time I launch a firework, that's for the Americans."""
1099,2019-07-04,"Serge, discussing the not-at-all-a-castle seat of governance he's built to enslave a village","""I like to think that we're pretty modest."""
1100,2019-07-04,Serge,"""My brain is not that big."""
1101,2019-07-04,Serge,"""I'm actually realizing that I want a little bit butts."""
1102,2019-07-04,"Serge, living his best life","""Minecraft is great!"""
1103,2019-07-04,Serge,"""Arclight, you butt..."""
1104,2019-07-04,Serge,"""Serge only pivots ONCE.....that's not true. Let's not lie."""
1105,2019-07-04,"Serge, repping that freelancer life","""Look upon my wealth and tremble!"""
1106,2019-07-05,Serge,"""SMYASH! I'm gonna smash you."""
1107,2019-07-05,Serge,"""It's *amazing* how things flop *everywhere!*"""
1108,2019-07-05,Serge,"""Chat help! I'm an idiot!"""
1109,2019-07-05,Serge,"""Look. Look. Video games are hard."""
1110,2019-07-05,Serge,"""Bwoop-boo! Bwoop-boo! Bwoop-boo!"""
1111,2019-07-05,Serge,"""I booped them! Why won't you shake!?"""
1112,2019-07-05,"Serge, oblivious to innuendo","""Tell me about your giant tube, Ben."""
1113,2019-07-05,Serge,"""Good news, Satanists!"""
1115,2019-07-07,"Serge, with the unintentional pun","""Bad news: our chicken army kinda got roasted."""
1116,2019-07-07,Serge,"""Help! Help! I've been put into a wooden cage!"""
1117,2019-07-07,Serge,"""Nooo! Max *died!*"""
1118,2019-07-07,Serge,"""Serge, that's not stupid. That's just how counting works."""
1119,2019-07-07,Serge,"""Focus! Focus, you idiots!"""
1122,2019-07-09,"Serge, engaging in his trademark hubris","""Sometimes it's hard to be this good."""
1123,2019-07-09,Serge,"""Let's go for an adventure! Let's bring a *bed.*"""
1125,2019-07-09,Serge,"""My precious meat computer doesn't like that tone!"""
1126,2019-07-09,Serge,"""Yes. I am farming fear."""
1128,2019-07-09,Serge,"""I worry if it's too samey it'll be too...samey."""
1129,2019-07-11,Serge,"""Through the power of AXE MAGIC, it becomes pretty!"""
1130,2019-07-11,Serge,"""Andiamo! To the Helldoughnut!"""
1131,2019-07-11,Serge,"""Arclight. Arclight, please. Arclight, *why?*"""
1132,2019-07-11,Serge,"""Uno leaves a mess in the kitchen. There we go; I *said* it! Alright!?"""
1133,2019-07-11,"Serge, professional Minecraft player","""I can make this jump. I'm a professional Minecraft player. I CAN MAKE THIS JUMP. I'M A PROFESSIONAL MINECRAFT PLAYER."""
1134,2019-07-12,Serge,"""Tell me, and I will kill it! I don't know how to!"""
1135,2019-07-12,Serge,"""I don't know *why* I was going to segue back into fingers... so let's not!"""
1136,2019-07-12,"Serge, apparently oblivious to how things have gone since day one","""Why are my mods trolling me?"""
1137,2019-07-15,"Serge, telling chat how JoeKim was right about everything","""The important thing is that *nobody* snitches me out."""
1138,2019-07-15,Serge,"""Star Wars is a wonderful movie franchise and I like it a bunch. I dunno, you put me on the spot; what more do you want!?"""
1139,2019-07-15,Serge,"""Math. Ow. Ow!"""
1140,2019-07-15,Serge,"""Oops! More peasant Emeralds."""
1141,2019-07-15,Serge,"""Curse you, Past Serge, being so lazy!"""
1142,2019-07-16,Serge,"""Always important that EVERY one of our projects has a shame chest."""
1143,2019-07-16,Serge,"""We are going to need 6900... butts."""
1144,2019-07-16,Serge,"""Oh no! Jo was helpful!"""
1145,2019-07-16,Serge,"""JoeKim! JoeKim! JoeKim! JoeKim is a hero!"""
1146,2019-07-18,Serge,"""I must also be the Flower King!"""
1147,2019-07-18,Serge,"""I shot it with a bow just to show my dominance."""
1148,2019-07-18,Serge,"""If you think it's clever, I can't take credit for it."""
1149,2019-07-21,Serge,"""No meow meows"""
1150,2019-07-22,Serge,"""The zombie's getting louder. Good."""
1151,2019-07-23,Serge,"""Where shall I hide my shame?"""
1154,2019-07-24,Serge,"""They got hit so hard I used Adam terminology"""
1155,2019-07-29,"Serge, of villagers, not realizing the unintentional pun","""That kind of honks."""
1156,2019-07-29,Serge,"""At some point I need to clean up my shame."""
1157,2019-07-29,Serge,"""Help! I'm surrounded by idiots!"""
1158,2019-07-29,Serge,"""Why is the world on fire!? Yikes."""
1159,2019-07-29,"Serge, with another unintentional pun","""You dare kick me off, horse? NEIGH!"""
1160,2019-07-30,Serge,"""Gunner, I trusted you... I trusted you like a brother! TRAITOR!"""
1161,2019-07-30,Serge,"""I believe that's a question only an adult cow would ask."""
1162,2019-07-30,"Serge, awed by the vastness of the abyss","""What an impressive murderhole! Wooow! That's *really* quite *something!*"""
1163,2019-07-30,Serge,"""Hi chicken! Bye chicken."""
1164,2019-07-30,Serge,"""I'm being outsmarted by cows left and right!"""
1165,2019-07-30,Serge,"""That person has a very fancy MEEEOOOW!"""
1166,2019-07-31,Serge,"""I don't need coffee on day five."""
1168,2019-07-31,Serge,"""Booty booty booty booty booty!"""
1170,2019-07-31,Serge,"""He's like us, but on a non-industrial level."""
1171,2019-07-31,Serge,"""What danger? I *laugh* at danger, Jo! Haha!"""
1172,2019-08-01,Serge,"""I don't think James has EVER found 19 diamonds."""
1173,2019-08-01,"Serge, not realizing this quote *will* come back to haunt him","""Remember friends: don't get greedy."""
1174,2019-08-01,"Serge, to a skeleton","""Take *that*, spider!"""
1176,2019-08-01,Serge,"""Just cuz I'm cursed doesn't mean I can't take advantage of it..."""
1178,2019-08-02,Serge,"""Wait, are you trying to tell me I'm 'yeeting' wrong!?"""
1179,2019-08-02,Serge,"""I like to think I yeet like an angel."""
1180,2019-08-02,Serge,"""You were making fun of me before... but *now* check out how handsome I am!"""
1182,2019-08-02,Serge,"""Everything Nice I've ever said about Jack, I take back! What a DONG!"""
1183,2019-08-02,Serge,"""Constant screaming... all I hear is screaming!"""
1184,2019-08-06,Serge's Dad,"""Don't worry about it son, I've failed more courses than you've ever been in."""
1185,2019-08-06,Serge,"""What am I full of?...Everything."""
1186,2019-08-06,Serge,"""For the love of god and all that's holy... cat *please.*"""
1187,2019-08-07,Serge,"""A sexy, enthusiastic scientist named 'Marianne.' Ooooh..."""
1188,2019-08-08,Serge,"""Don't tell ANYBODY else, but TQ's my favourite."""
1189,2019-08-08,"Serge, sealing his own doom","""I mean, how unlucky can we be?"""
1190,2019-08-08,Serge,"""I'm the luckiest unlucky person ever!"""
1191,2019-08-08,Serge,"""Lookit those booties!"""
1192,2019-08-08,"Serge (Or so he claims? Seems wrong, though.)","""Not everything has to be a farm..."""
1194,2019-08-09,Serge,"""Henh. *Duty.*"""
1195,2019-08-12,Serge,"""I don't care about diamonds"""
1196,2019-08-12,Serge,"""Hop on bird we're going shopping!"""
1197,2019-08-12,Serge,"""That's right creeper! You can't operate a door!"""
1198,2019-08-13,Serge,"""I'm blushing. I'm shame-blushing a little."""
1199,2019-08-13,"Serge, demonstrating his trademark hubris","""Let's do some sick elytra tricks... OH NO."""
1200,2019-08-13,Serge,"""Come on! Come on! Come on, you idiot!"""
1201,2019-08-13,Serge,"""Well, not another 'raid.' Another... uh... whatchamacallit. 'Raid.'"""
1202,2019-08-13,Serge,"""Uh, help? Stuck in a panda."""
1203,2019-08-13,Serge,"""You want me to *measure* my *shame!?*"""
1204,2019-08-14,Serge,"""Let's spend a billion dollars on science!"""
1206,2019-08-15,Serge,"""Am I an idiot? Don't answer that."""
1207,2019-08-15,"Serge, being very Serge","""Wait! I should make this symmetrical with something..."""
1208,2019-08-15,Serge,"""There is no part of my life that is secure right now."""
1209,2019-08-16,Serge,"""Why am I a spoon!?"""
1212,2019-08-18,Serge,"""I got a compliment from Jo, chat! I did it!"""
1216,2019-08-18,Serge,"""That's fiscally irresponsible!"""
1218,2019-08-19,Serge,"""We're going all night for TQ friends! ...We should take a break."""
1219,2019-08-19,Serge,"""We need *all* of our sadness farms."""
1220,2019-08-19,Serge,"""EVERYTHING IS FINE AND IGNORABLE"""
1221,2019-08-19,Serge,"""Ha! Idiot! ...uh-oh."""
1222,2019-08-19,Serge,"""WhY aRE tHeRE sO maNy SPidErs!?"""
1223,2019-08-20,Serge,"""I wish I randomly increased the scope of projects all the time!"""
1224,2019-08-20,Serge,"""Speaking of James... can we just compliment me real quick?"""
1225,2019-08-20,Serge,"""Lord Howard, move your booty!"""
1254,2019-09-04,Serge,"""Jo! I need you! I'm making decisions for myself and Chat is unimpressed!"""
1255,2019-09-04,Serge,"""We're just standing in the filth!?"""
1256,2019-09-04,"Serge, expressing an entirely unsurprising sentiment","""I love the mines. The mines are the best part of this game!"""
1257,2019-09-04,Serge,"""Now you say there's no pressure....but *whispers* You're not sitting next to JO!"""
1260,2019-09-04,Serge,"""Time to get rich, or die mining."""
1262,2019-09-04,Serge,"""We've found the Cucumbe- We've lost the Cucumber!"""
1265,2019-09-05,Serge,"""Let me introduce you to Adam Lavidan! ....These names sound pretty stupid when you say them out loud."""
1268,2019-09-05,"Serge, in a moment of personal discovery","""I'm *pure* vanilla!"""
1269,2019-09-05,Serge,"""I'm doing it! I'm memeing, chat!"""
1270,2019-09-06,Serge,"""Thank you for gaslighting me, chat!"""
1271,2019-09-05,Serge,"""Uh, friends, could we please boo Gunner?"""
1272,2019-09-05,Serge,"""JoeKim, you're a *monster*!"""
1273,2019-09-06,Serge,"""Well, how nice of them to give us YEET!"""
1274,2019-09-06,"Serge, with an expression of the current zeitgeist","""Are we going to die to our own money, now?"""
1275,2019-09-06,Serge,"""Oooh nooo... yes! No!"""
1276,2019-09-06,"Serge, with good life advice","""Okay, so, don't hit the big dude."""
1277,2019-09-06,Serge,"""Rest well, dear peasant."""
1278,2019-09-06,Serge,"""Wait, if the fire kills them, the curse doesn't hurt me! ...I'm on fire, too."""
1279,2019-09-06,"Serge, allowing hubris to reign","""Ha ha, idiot!"""
1280,2019-09-06,Serge,"""Let's be honest: I'm not good at video games."""
1281,2019-09-09,Serge,"""Oh that's an Enderman, I want to kill you."""
1282,2019-09-09,"Serge, almost certainly not yet in his final form","""I'm beginning... I'm beginning to feel POWERFUL!"""
1283,2019-09-09,Serge,"""How often do we want to become a God?"""
1284,2019-09-09,Serge,"""Am I a god? No? Not even close..."""
1285,2019-09-10,Serge,"""How did *you* get into hell, kitty?"""
1286,2019-09-10,Serge,"""Now I'm concerned that my eye might be lopsided."""
1287,2019-09-10,Serge,"""I don't *wanna* make a banana. The banana doesn't spark joy."""
1288,2019-09-10,Serge,"""No, I'm NOT a genius"""
1289,2019-09-10,"Serge, embracing his true nature","""Do you think anyone would notice that it's off by one?"""
1290,2019-09-12,Serge,"""Did you know that commerce is hard?"""
1291,2019-09-12,Serge,"""I appear to be on fire... oh, my meat is nice and cooked, now..."""
1292,2019-09-12,"Serge, not bragging, just on fire","""I'm sooo on fire!"""
1293,2019-09-12,"Serge, on capitalism","""Okay. I guess just take my money, then fall to your death..."""
1294,2019-09-12,Serge,"""I need y'all to start praying for popcorn."""
1295,2019-09-12,Serge,"""It turns out that *I* was the idiot all along..."""
1296,2019-09-13,Serge,"""...is this Twitch's fault?"""
1297,2019-09-13,Serge,"""Wait. That's *your* vomit. Okay, good."""
1298,2019-09-16,Serge,"""We have picked up the power of HELP!"""
1299,2019-09-16,Serge,"""Sometimes the puns hurt me, Jo."""
1300,2019-09-16,Serge,"""Well, we spent *four hundred dollars* on a steak... yikes."""
1301,2019-09-16,"Serge, getting *so close* to a personal realization","""...why was I so greedy?"""
1302,2019-09-16,"Serge, the man who has ""read"" all the anime","""Huehuehue."""
1303,2019-09-16,Serge,"""It would be so much more chill if it were chill."""
1304,2019-09-16,Serge,"""Turns out the game isn't bad; I'm just dumb."""
1305,2019-09-16,Serge,"""I'll bleed for you, chat."""
1306,2019-09-16,Serge,"""I can only pet this dog out of frustration."""
1307,2019-09-16,Serge,"""I wonder if I should have spent more time focusing on the butt..."""
1308,2019-09-16,Serge,"""Boppin' that scooze, that time, in particular."""
1309,2019-09-16,Serge,"""Science complete! ...man, science sucks."""
1310,2019-09-16,Serge,"""Believe in the me who believes in the you who believes in me! ...aaand, we're dead."""
1311,2019-09-18,Serge,"""Decaf Coffee is in fact not a breakfast food"""
1312,2019-09-18,Serge,"""I think we need more... just more MEAT."""
1313,2019-09-18,Serge,"""Oh I feel *so bad* for killing you... now."""
1314,2019-09-18,"Serge, fake weeb","""I didn't realize that samurai were so *powerful.*"""
1315,2019-09-18,"Serge, lord of brunch","""'Breakfast Poutine' survives; there is no justice in this world."""
1316,2019-09-18,Serge,"""I get it - waffles are delicious. But it didn't have to go this way, friend."""
1317,2019-09-23,Serge,"""I'm surrounded by peasants! Don't you like art!?"""
1318,2019-09-23,"Serge, descending into total memehood","""Can I just buy a boat?"""
1319,2019-09-23,"Serge, master of transportation","""Alright, put the horses away; hop in the tank, everybody! Choo choo!"""
1320,2019-09-24,Serge,"""We'll eat the keys too, it's fine."""
1321,2019-09-24,Serge,"""The keys are an important part of the salad."""
1322,2019-09-24,Serge,"""Fear us and our giant Goose brain!"""
1324,2019-09-24,Serge,"""A *pair* of socks means *both*!?"""
1326,2019-09-24,Serge,"""Goose Game is *truly* the Dark Souls of stealth games."""
1330,2019-09-25,"Serge, responsible adult","""We'll just abandon the planet, it's fine."""
1331,2019-09-25,Serge,"""Somebody help me out here; somebody help me understand... WUT!?"""
1332,2019-09-25,Serge,"""What's better than a murderdeath robot? TWO murderdeath robots."""
1333,2019-09-25,Serge,"""I think the only thing that's going to kill *me* is hubris!"""
1334,2019-09-25,"Serge, with a Big Mood","""I wish I could hold down a button and it would explain what's happening."""
1335,2019-09-25,Serge,"""Our towers will be made of meat. Meat towers!"""
1336,2019-09-26,Serge,"""Not all explosives are your friends."""
1337,2019-09-27,Serge,"""How many Bungi do I need before I become Invincible?"""
1339,2019-09-30,Serge,"""Reading the giant explains the giant"""
1340,2019-09-30,Serge,"""Don't yuck someone else's yum. If they want to die for the God-Emperor, so be it."""
1341,2019-90-30,Serge,"""Trust me, that joke is hilarious."""
1342,2019-09-30,"Serge, making sense in context I swear","""The fourth 'D' is smell."""
1344,2019-10-01,Serge,"""Delicious and nutritious bees."""
1345,2019-10-01,"Serge, Judging Jo 10 minutes into the stream, FOOLISHLY","""Haha! She IS Human!"""
1346,2019-10-01,Serge,"""Hi James, I love you!"""
1349,2019-10-01,Serge,"""You want to tamp down the feelings with cheese?"""
1350,2019-10-01,Serge,"""Jo yells at me so chat doesn't have to."""
1352,2019-10-01,Serge,"""When you said you were looking it up, I thought you meant goose memes!"""
1354,2019-10-01,Serge,"""Gwoh-hurr. Gwah-ha-hu-herr! Hurr-da-hwah-gurr! Baaaaah..."""
1357,2019-10-01,Serge,"""Please, Jo: I'm actively gaming."""
1359,2019-10-02,Serge,"""Wiggins. Get out."""
1360,2019-10-03,Serge,"""Am I in a Loading Ready Live right now? *What* is even *happening*?"""
1361,2019-10-03,"Serge, of a game literally called ""They Are Billions""","""That's a lot more zombies than I thought there were going to be."""
1362,2019-10-03,"Serge, describing the modern human condition","""Am I mistaken in thinking that this is *a lot*?"""
1363,2019-10-04,"Serge, to Ben","""Adam put on a hat, and I thought he was you."""
1365,2019-10-04,Serge,"""Crapcrapcrapcrapcrap! It's dog tonight! It's dog tonight!"""
1367,2019-10-04,Serge,"""How much fire do I need for mental health, here, friends?"""
1368,2019-10-04,"Serge, trying to justify himself","""The *reason* I was running around in circles, like an idiot..."""
1369,2019-10-04,Serge,"""We're even bad at cheating!"""
1370,2019-10-04,Serge,"""I ate a mushroom and lost all of my sanity."""
1371,2019-10-07,Serge,"""Goodbye, noble Wiggins..."""
1372,2019-10-07,Serge,"""It's November."""
1373,2019-10-07,Serge,"""Karen is NEVER a friend."""
1374,2019-10-08,Serge,"""We want to shrink the bird, if possible..."""
1375,2019-10-08,Serge,"""Are we going to become a god next turn? We are."""
1377,2019-10-08,"Serge, on brand","""I *do* like digging..."""
1378,2019-10-08,Serge,"""Ooooh a Mango! We're not dead!"""
1380,2019-10-08,Serge,"""I'm sorry I took the coward's path."""
1381,2019-10-08,Serge,"""Snecko, no snekky!"""
1382,2019-10-08,Serge,"""I don't know how Math can be this wrong all the time?!"""
1383,2019-10-08,Serge,"""Can't hurt me now! I'm in my pillow fort!"""
1384,2019-10-08,Serge,"""Ah, no! My value!"""
1385,2019-10-08,Serge,"""Haha! Ah. I think I'm hilarious."""
1387,2019-10-09,Serge,"""I'm a forehead."""
1388,2019-10-08,Serge,"""And *now!* Now we kill."""
1389,2019-10-09,Serge,"""I'll also accept Murder Oxygen."""
1390,2019-10-09,Serge,"""I'm sorry, you've thrown off the Emperor's Groove"""
